Quantity,VideoAmt,PhotoAmt,ColorAmt,Fee,Age,BreedName,BreedPure,ColorName,StateBins,AgeBins,Type,Breed1,Breed2,Color1,Color2,Color3,Gender,Vaccinated,Dewormed,Sterilized,MaturitySize,FurLength,Health,truncatedsvd0,truncatedsvd1,truncatedsvd2,truncatedsvd3,truncatedsvd4,truncatedsvd5,truncatedsvd6,truncatedsvd7,truncatedsvd8,truncatedsvd9,AdoptionSpeed
0.0,0.0,0.30000000000000004,0.0,0.0,0.00784313725490196,5.0,0.0,0.0,0.0,1.0,1.0,307.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.12389765966792535,-0.04362081488232581,0.4604743763639847,-0.13320453498255375,0.013825253138031679,0.06428719202388784,0.07608403401463121,-0.3123434686297289,-0.19376283456032772,0.02602987480664798,1
0.0,0.0,0.30000000000000004,1.0,0.0,0.00784313725490196,6.0,0.0,3.0,0.0,1.0,2.0,247.0,299.0,3.0,4.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.2419587419354257,-0.032485844072193334,-0.09446624332777365,-0.10765324569612428,0.05118996881249594,-0.06432847685736737,-0.05595455351007121,-0.05107069984935282,-0.19785431390083782,-0.03350658205218923,2
0.0,0.0,0.9,0.0,0.0,0.03529411764705882,5.0,0.0,2.0,4.0,3.0,1.0,307.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.19059968232666824,-0.05160694386345601,-0.08951809566366326,0.003583551702322413,-0.12093499995158025,0.09333429285236548,0.011744743698658695,-0.040454099189608045,0.0020827972795927257,0.030442155359170386,3
0.0,0.0,0.5,1.0,0.0,0.047058823529411764,5.0,0.0,1.0,2.0,4.0,1.0,307.0,0.0,2.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.2766909619187217,-0.05501371613897677,0.02952086795518264,0.06735828536319773,0.017625659636218396,-0.01726788894272748,-0.08904018488476295,0.0005955884391130213,0.080186666213725,0.11407140460002334,2
0.0,0.5,0.4,0.0,0.0,0.011764705882352941,6.0,0.0,5.0,5.0,2.0,1.0,173.0,75.0,7.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1993817746207986,-0.041100796660965486,0.04804906485679633,0.11977206037588112,0.004700335016416949,0.047077151449342956,-0.027227546803464037,-0.03443426500008481,0.04606457463100953,0.0567091631304835,3
0.0,0.0,0.2,0.0,0.03333333333333333,0.09411764705882353,4.0,0.0,1.0,1.0,5.0,1.0,141.0,307.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.21519271080656482,-0.06972263785806485,-0.05861985624816747,0.10282090498117694,0.08724728107264991,-0.05154771186763879,0.2176160172562567,0.10387856883013186,0.12281961241356387,0.02603523171856545,4
0.0,0.0,0.1,1.0,0.0,0.0784313725490196,6.0,1.0,0.0,0.0,4.0,2.0,303.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20366426614361408,-0.03194105225865567,-0.11405663085841751,-0.10565718636998965,-0.0031676148844067857,-0.024066757186623423,0.10944293298847893,0.023759937081791124,-0.03281778014675547,-0.009221595458328003,2
0.0,0.0,0.4,0.5,0.03333333333333333,0.0196078431372549,1.0,1.0,6.0,0.0,2.0,2.0,265.0,0.0,4.0,7.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.16763942357769593,0.11297332186657616,-0.020807750879869368,-0.10127215858917119,0.005215321989298883,-0.03771225149463971,-0.10461514223426134,-0.0695226828972074,-0.09348858469853275,-0.13319297362801713,1
0.0,0.0,0.2,0.5,0.0,0.03529411764705882,5.0,0.0,0.0,0.0,3.0,1.0,307.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2233893334449374,-0.05802326726313959,-0.044002237996624886,0.0637301934403534,-0.06981393841506979,0.03221095169304049,-0.03684536759541436,0.03805564212573553,-0.04637876112177214,-0.047839374131875126,4
0.0,0.0,0.1,0.5,0.0,0.023529411764705882,1.0,1.0,0.0,5.0,3.0,2.0,265.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.19812769865260005,-0.054088511619303205,0.010957121465577827,-0.07137587963048533,-0.05596865512542544,0.011192671201438693,-0.07530285110471313,0.05132285000374896,0.19633145118239653,0.21759103708488936,1
0.0,0.0,0.5,1.0,0.03333333333333333,0.027450980392156862,11.0,1.0,0.0,0.0,3.0,2.0,299.0,0.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16869355565373936,-0.041899742833274314,-0.049446274790785644,0.0007482985483512833,-0.06772255179157381,0.06000527954123064,0.0302503801177037,0.0336245766309149,-0.1078235867660326,-0.06596209917394508,4
0.0,0.5,0.5,0.5,0.0,0.00392156862745098,5.0,0.0,0.0,2.0,0.0,1.0,307.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.33659153533857983,0.05744605973436285,0.0038994127148741747,0.1505082138029932,0.070377401245988,0.0017455339138062204,0.032615693198759114,-0.015057234004532943,-0.0713569108937239,0.025095146003985117,3
0.0,0.0,0.1,1.0,0.0,0.00784313725490196,5.0,0.0,1.0,0.0,1.0,1.0,307.0,307.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.21494323524292727,-0.040895471924228564,0.021030122183077954,-0.014014297880984069,-0.0593602135693891,0.0109856758258795,-0.13021842048341248,-0.04507418248693123,-0.08930291830556565,-0.01617099701364079,3
0.0,0.0,0.2,0.5,0.0,0.09411764705882353,4.0,1.0,0.0,0.0,5.0,1.0,141.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.2237568364653277,-0.028572548548263584,-0.06628976560790885,0.08662328364400379,-0.050974387418843,0.07500549019776184,-0.018888852542631854,-0.12305740455686363,0.04492571295563391,-0.11062243875538146,1
0.0,0.0,0.30000000000000004,0.0,0.0,0.054901960784313725,5.0,0.0,0.0,0.0,4.0,1.0,307.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.23559786006379113,-0.056136127500369754,0.05048092571699014,0.11138966008402518,-0.08422332730447221,0.03908443666839405,0.024171438434276618,0.16871677037505825,0.03390560951742301,-0.1704460866871044,4
0.0,0.0,0.2,0.5,0.0,0.0392156862745098,5.0,0.0,0.0,0.0,3.0,1.0,307.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.164605278271119,-0.053591175190444824,0.05617541688945244,0.08161273508893921,-0.06054825028375057,0.07067027847758085,-0.01697977131122643,0.12849062976199285,-0.04862294370862115,0.008297154883566804,3
0.0,0.0,0.1,1.0,0.0,0.00392156862745098,5.0,0.0,0.0,0.0,0.0,1.0,307.0,0.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.16444158523154379,-0.013706233118112756,0.03571119733872491,-0.022069700401343643,-0.030099610231699298,-0.08911966072136379,-0.13638814742880206,-0.049830898256951375,0.07160212460306303,-0.24400425216290506,3
0.0,0.0,0.2,1.0,0.0,0.054901960784313725,0.0,0.0,0.0,0.0,4.0,2.0,264.0,266.0,1.0,4.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.16874806931913502,-0.0494344243369044,0.01175485125894673,0.03908631896992359,0.07050966355477566,-0.009216871093451262,0.11207960779328738,0.03393470070472383,0.048599926020384106,0.05146534024945114,4
0.0,0.0,0.7000000000000001,0.0,0.0,0.03529411764705882,6.0,0.0,1.0,0.0,3.0,1.0,103.0,307.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2341226110742605,-0.05882453702568523,-0.03368532414867121,0.13334357729387064,-0.030861005940817754,0.08117809007838506,0.08973925214803047,-0.0609264896919557,0.029394970673403936,-0.014546032216763805,2
0.4000000000000001,0.0,0.5,0.5,0.0,0.00392156862745098,6.0,0.0,0.0,5.0,0.0,2.0,303.0,299.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.3921223727482859,0.010017564511532186,-0.0687495767133331,-0.06265356388133123,0.04550472009932181,-0.03062610530906217,0.029653777628982,0.010659282888043447,-0.17708886455055792,0.0034311731527046367,2
0.2,0.0,0.30000000000000004,0.5,0.0,0.011764705882352941,5.0,0.0,1.0,0.0,2.0,1.0,307.0,0.0,2.0,6.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.17291402812815931,-0.041714522581056374,0.036513597820464164,0.0023208348408822067,-0.009653382150442593,-0.008849167494626702,0.005903527911527145,0.04419226145831081,-0.010094154471786895,-0.05808399333021567,4
0.0,0.0,0.30000000000000004,0.5,0.0,0.023529411764705882,1.0,0.0,1.0,5.0,3.0,2.0,265.0,266.0,2.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.07507990823895934,-0.014347693055822378,-0.018726319148233483,-0.13227939905744712,0.3084214170550893,0.30315014739950286,-0.016886241377400003,0.024013589454048294,0.11216670756705001,-0.04296829025753139,1
0.0,0.0,0.4,0.0,0.0,0.00392156862745098,6.0,1.0,1.0,5.0,0.0,1.0,50.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.2578703725640172,-0.06172820844712411,-0.0388015338644187,0.08342117418332605,0.09394360860681289,-0.03744431636768239,0.06366016898261935,-0.09161314337521115,0.07232922620429531,0.06691100676309507,1
0.0,0.0,0.2,0.0,0.0,0.023529411764705882,5.0,0.0,5.0,0.0,3.0,1.0,307.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.22950665323780087,-0.06523280847730333,0.12353283946036213,0.010094821375247868,-0.18146943008737512,0.0627842834389871,-0.04140799312743149,0.37135863288125054,0.06972725567295665,-0.08485051438484885,3
0.0,0.0,0.1,0.5,0.0,0.023529411764705882,8.0,1.0,1.0,0.0,3.0,1.0,179.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25937626497974925,-0.056590688502735104,0.06096200633042219,0.06213031527293649,0.04460269688608258,0.01492763163846146,0.04311842228208578,0.010970489805585322,-0.02309079580333921,-0.037761915673128005,2
0.2,0.0,0.4,0.0,0.0,0.011764705882352941,11.0,1.0,4.0,4.0,2.0,2.0,299.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10720261857244627,-0.005016135057727035,-0.06969257326302204,-0.11670389750113226,0.03146170359279138,-0.1255919424184601,0.02480495060786909,0.003898927752981734,0.10377149452196788,-0.08861576479854893,3
0.0,0.0,0.1,0.5,0.0,0.00784313725490196,2.0,1.0,6.0,0.0,1.0,2.0,266.0,0.0,4.0,7.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.15242738326781236,-0.043660570041766975,0.015553657724471925,0.013894788792308564,0.04107618807262012,-0.02441918042324199,0.08332605187665322,-0.012491923791646202,0.027664593040181103,-0.004390638721075599,2
0.2,0.0,0.4,0.5,0.0,0.023529411764705882,2.0,1.0,1.0,5.0,3.0,2.0,266.0,0.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.10845565269666083,-0.02450568926115023,-0.036687697937624976,-0.07050689975892965,0.23076530017899732,0.2149135586277874,0.029847516650916152,0.06243049426459445,0.08758703906858513,-0.04478941200121367,4
0.0,0.0,0.0,0.5,0.0,0.047058823529411764,2.0,1.0,1.0,5.0,4.0,2.0,266.0,0.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.12210694595558541,-0.028278284789203804,-0.05231038680286538,-0.027614437939412036,-0.09765368449772857,0.04105318353026486,-0.04021489444856524,-0.01232149510986761,0.017546999790891197,-0.057394972783647906,4
0.0,0.0,0.6000000000000001,1.0,0.0,0.1411764705882353,6.0,1.0,0.0,4.0,5.0,1.0,108.0,0.0,1.0,6.0,7.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,0.2140894918691045,-0.042293254032758826,-0.0003272156722979487,0.07221994711332227,0.0827466780601227,-0.03576177215005819,0.05243633681918812,0.0035907572622871065,0.00245466308293718,0.08297467833657027,1
0.0,0.0,0.2,0.0,0.0,0.0196078431372549,5.0,0.0,1.0,0.0,2.0,1.0,307.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.20610825359103768,-0.045227104277476726,0.012983640339507158,0.11008396071280395,-0.06934611311603699,0.13297704785703252,0.02943559956639686,-0.07088378136616139,0.09105562136149124,0.07075620359624461,4
0.0,0.0,0.2,1.0,0.0,0.00784313725490196,1.0,1.0,0.0,1.0,1.0,2.0,265.0,0.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.14248507232478172,-0.0532505782733245,0.21971232844338834,0.0007233325754764366,-0.0627217879186838,0.02051279322739128,0.11644862210774777,0.28520750642948584,-0.06849947208809783,-0.14129421950743354,2
0.4000000000000001,0.0,1.0,0.5,0.016666666666666666,0.011764705882352941,5.0,0.0,0.0,0.0,2.0,1.0,307.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,0.40200502499231217,-0.029434211637262876,0.016959579114210605,0.09657014313375938,0.12765324191934882,-0.0972731536708913,-0.10664207769055445,-0.11949916033825327,0.06309089885803361,0.02418600383996507,2
0.0,0.0,0.4,0.5,0.0,0.00784313725490196,5.0,0.0,0.0,0.0,1.0,1.0,307.0,307.0,1.0,5.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.20766995300293903,-0.058535624033343586,0.014451958029683175,0.1367330341338312,-0.07689802201343639,0.09811548456167585,0.049206233175901656,0.04313532840488486,0.008180445462239842,-0.06903137960048375,1
0.0,0.0,0.4,1.0,0.0,0.043137254901960784,2.0,1.0,6.0,0.0,3.0,2.0,266.0,0.0,4.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.27392839854753015,-0.06732890166748313,-0.1027447725980637,-0.041380089182341914,-0.0735404125603916,0.017838195341860097,0.04532877362929697,0.007858196414456151,0.06103584323772257,0.032299846853600225,4
0.0,0.0,0.1,0.0,0.006666666666666666,0.00784313725490196,5.0,0.0,1.0,1.0,1.0,1.0,307.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.11612204498421384,-0.016155578150167146,0.18302407759378508,0.002323813819031537,0.09229249111050968,-0.10595945875965102,-0.09069215229669336,-0.1279480491076731,0.08365057484896854,0.1745381952485345,2
0.0,0.0,0.1,0.0,0.0,0.00784313725490196,5.0,0.0,0.0,0.0,1.0,1.0,307.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.2576259243467025,-0.0575031042705809,0.02056703083059436,0.09161532737601949,-0.016854530430374475,0.01927331300977697,-0.002620277461589601,0.07582738204726558,-0.009797125906679126,0.009588252829891659,3
0.0,0.0,0.4,0.5,0.19999999999999998,0.32941176470588235,6.0,1.0,0.0,5.0,6.0,1.0,26.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.409329293427705,-0.025921178819630863,-0.07187226110502104,0.1791982805097421,0.05042850540452536,0.022333134589186912,0.09475770968669701,-0.05980533090996396,-0.030071056071080918,-0.03121986553200353,4
0.2,0.0,1.0,0.0,0.0,0.00784313725490196,5.0,0.0,5.0,5.0,1.0,1.0,307.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.23620892244445585,-0.039709752312479016,-0.023138846912924643,0.012007330849797274,0.026208598386987463,-0.09460664217005829,-0.12294465800753383,-0.04324017363298999,0.08621471148934703,-0.09338478396956848,2
0.0,0.0,0.5,1.0,0.0,0.01568627450980392,11.0,1.0,0.0,4.0,2.0,2.0,299.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.28990598578934884,-0.06458850132578735,-0.06059554001023528,-0.03550134274647916,-0.09022469340193404,0.026010612625505778,0.06514156731433779,0.11512275965068972,-0.1143662692318821,-0.12367757500576726,2
0.0,0.0,0.9,0.0,0.0,0.00784313725490196,5.0,0.0,1.0,0.0,1.0,1.0,307.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1625298466123363,-0.05020037226189436,0.493659735504068,-0.18967781683036603,-0.034432400219635985,0.026965718516919826,0.09645563926339008,-0.20368849280931736,0.012853025353568368,0.05649080423521166,3
0.0,0.0,0.4,0.5,0.0,0.00784313725490196,5.0,0.0,1.0,0.0,1.0,1.0,307.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.21280442840811598,-0.05703958422220842,-0.011303682984020789,0.07059605612218661,-0.025553516854801804,0.01036039500959477,-0.04467505188984257,0.16479838312773593,-0.05730683245937432,-0.03217933952121445,2
0.0,0.0,0.4,1.0,0.0,0.054901960784313725,1.0,1.0,6.0,5.0,4.0,2.0,265.0,265.0,4.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.28417916308595864,-0.053045142341268545,-0.10226739082098903,-0.11227407336077318,0.09960724608389772,-0.049300659421899484,0.18833531186882232,0.013541710757460156,0.009612310331268274,0.053041534707375305,2
0.0,0.0,0.30000000000000004,0.5,0.0,0.01568627450980392,5.0,0.0,3.0,0.0,2.0,1.0,307.0,0.0,3.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3241956823641659,-0.07377963457577713,0.04702266039273631,0.07367972162827861,-0.07045790778983382,0.02211669867724212,-0.1426141126449868,0.16844942180053513,-0.01295375628203696,-0.0458429136463869,2
0.0,0.5,0.2,0.5,0.0,0.0784313725490196,5.0,0.0,0.0,0.0,4.0,1.0,307.0,307.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.14076501401248592,0.12951186982555313,-0.036955066365539406,-0.01621040470997114,0.0217646843747571,-0.06447088546038063,-0.04208540580589863,-0.03249789502873334,0.043728297136163795,-0.08846916558480235,3
0.2,0.0,0.30000000000000004,0.0,0.0,0.00784313725490196,6.0,0.0,1.0,0.0,1.0,1.0,72.0,141.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.27382509537093563,-0.07513205029327155,0.05106897819351383,0.06963023465649192,0.05922028288937994,-0.004155548302592779,0.08885324508651611,-0.03100623007178965,0.042659832838961895,0.03549368759848802,1
0.0,0.0,0.30000000000000004,0.0,0.0,0.011764705882352941,5.0,0.0,1.0,5.0,2.0,1.0,307.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.09607220278043857,-0.01977867403698221,-0.0019110049457216436,0.03546026806731711,-0.021034816852933104,-0.015240282172628097,-0.07279225017338149,0.06725286644405878,-0.0064631754831620935,-0.10078038147765515,1
0.0,0.0,0.2,0.0,0.0,0.18823529411764706,8.0,1.0,2.0,0.0,5.0,1.0,179.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.09645943170521398,0.34343307812318097,0.008688525950052668,-0.008227393139921987,0.013579277162611645,-0.00824110702541247,0.0018250451270392064,0.01975464577138535,-0.005658781997250178,0.004566634119105245,2
0.0,0.0,0.5,0.5,0.0,0.011764705882352941,1.0,1.0,3.0,0.0,2.0,2.0,265.0,0.0,3.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.05049495260422931,-0.015441880303041337,-0.03283966066060758,-0.00703478862749546,-0.02890488258879276,0.028447743771565413,0.02284053857305056,-0.03041173351972946,-0.025948021531457578,0.001976849063809459,2
0.0,1.0,1.0,0.5,0.0,0.027450980392156862,5.0,0.0,0.0,0.0,3.0,1.0,307.0,307.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18124642163007096,-0.038094071781718315,-0.027708203521482903,0.10774125336405416,-0.09608570357115104,0.10061052239225984,-0.05696146021104424,-0.10875253068599283,0.1445611409859035,0.03538936893382213,4
0.0,0.0,0.1,0.5,0.0,0.00784313725490196,5.0,0.0,0.0,0.0,1.0,1.0,307.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,0.2060978858105112,-0.07723483369181079,0.6974163009423066,-0.13479098856193789,-0.0665439446860856,0.02088155898699895,0.22014015732584688,0.06252308983898573,0.044034332470513776,-0.0954844048531637,2
0.0,0.0,0.5,0.5,0.0,0.0196078431372549,6.0,0.0,0.0,0.0,2.0,1.0,78.0,307.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2022281883398881,-0.049178530287166046,0.012213026403105348,0.05078022147767452,-0.01605306924124048,0.03895446316119695,0.05340223697512757,-7.078560544417317e-05,-0.08596397441754029,-0.015603941508715791,3
0.0,0.0,0.4,1.0,0.0,0.00784313725490196,2.0,0.0,1.0,0.0,1.0,2.0,266.0,284.0,2.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.23826905443476706,-0.04047349922135976,-0.0012479371960905318,-0.006667607315607562,-0.007933918991922308,-0.03765552677104262,-0.08517314122861981,0.1489278069842218,-0.03351453294278201,-0.10823744565426861,4
0.0,0.0,0.1,1.0,0.0,0.00784313725490196,2.0,1.0,1.0,0.0,1.0,2.0,266.0,0.0,2.0,4.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.31226908205519543,-0.07516858250577206,-0.12243141497895826,-0.04114722189392324,-0.0228961808829358,0.020003565228309435,0.1485172177456077,0.06394761703933159,-0.03550976445943163,0.0126008517481583,1
0.0,0.0,0.1,0.0,0.0,0.09411764705882353,8.0,1.0,1.0,0.0,5.0,1.0,179.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0000000000000002,0.0,0.1,0.5,0.0,0.00392156862745098,5.0,0.0,0.0,0.0,0.0,1.0,307.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.1931310822911883,-0.025056335031986142,-0.014092811279758498,0.1223677619153394,-0.04830701148024686,0.050029746181180106,-0.08068196181281212,-0.07524238652731385,0.2056749236343815,0.0007586236078552643,1
0.0,0.0,0.30000000000000004,0.5,0.049999999999999996,0.011764705882352941,5.0,0.0,0.0,0.0,2.0,1.0,307.0,307.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.20911421656985532,-0.027508692848174074,0.2368737058642095,-0.010250835175990812,0.014653611479092377,0.003631356394969475,-0.004420524953357765,-0.19210318795703654,0.039154669002442126,-0.11909878987312503,4
0.0,0.0,0.1,0.5,0.0,0.01568627450980392,5.0,0.0,0.0,0.0,2.0,1.0,307.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.23065672033982598,-0.04166479936567005,0.12261944967400626,0.00727337426746856,-0.07884364894732726,-0.009774661077012591,-0.03729255239538034,-0.07432095671390329,0.2817860352444288,-0.1508341774018707,1
